date,loc_grand_name,TotDeaMeRaA00S00,DayDeaMeRaA00S00,DayDeaMeRaA00S00_CF2,DayDeaMeRaA00S00_CF3,DayDeaMeRaA00S00_CF4,TotDeaMeRaA00S00_CF2,TotDeaMeRaA00S00_CF3,TotDeaMeRaA00S00_CF4,DayCasMeRaA00S00,TotCasMeRaA00S00,DayCasMeRaA00S00_CF2,DayCasMeRaA00S00_CF5,TotCasMeRaA00S00_CF2,TotCasMeRaA00S00_CF5,TotRecMeRaA00S00,DayRecMeRaA00S00,DayCfrMeRaA00S00,DayActMeRaA00S00,DayDeaMeSmA00S00,DayDeaMeSmA00S00_CF3,DayDeaMeSmA00S00_CF4,DayCasMeSmA00S00,DayCasMeRaA00S00_CF5_window,DayCasMeSmA00S00_CF5,DayDeaMeSmA00S00P1V,DayDeaMeSmA00S00P1D,DayDeaMeSmA00S00P2V,DayDeaMeSmA00S00P2D,DayDeaMeSmA00S00P3V,DayDeaMeSmA00S00P3D,DayDeaMeSmA00S00P4V,DayDeaMeSmA00S00P4D,DayDeaMeSmA00S00P5V,DayDeaMeSmA00S00P5D,DayDeaMeSmA00S00PP1V,DayDeaMeSmA00S00PP1D,DayDeaMeSmA00S00PP2V,DayDeaMeSmA00S00PP2D,DayDeaMeSmA00S00PP3V,DayDeaMeSmA00S00PP3D,DayDeaMeSmA00S00PP4V,DayDeaMeSmA00S00PP4D,DayDeaMeSmA00S00PP5V,DayDeaMeSmA00S00PP5D,DayDeaMeSmA00S00PD,DayDeaMeSmA00S00PV,DayDeaMeSmA00S00PPD,DayDeaMeSmA00S00PPV,DayCasMeSmA00S00P1V,DayCasMeSmA00S00P1D,DayCasMeSmA00S00P2V,DayCasMeSmA00S00P2D,DayCasMeSmA00S00P3V,DayCasMeSmA00S00P3D,DayCasMeSmA00S00P4V,DayCasMeSmA00S00P4D,DayCasMeSmA00S00P5V,DayCasMeSmA00S00P5D,DayCasMeSmA00S00PP1V,DayCasMeSmA00S00PP1D,DayCasMeSmA00S00PP2V,DayCasMeSmA00S00PP2D,DayCasMeSmA00S00PP3V,DayCasMeSmA00S00PP3D,DayCasMeSmA00S00PP4V,DayCasMeSmA00S00PP4D,DayCasMeSmA00S00PP5V,DayCasMeSmA00S00PP5D,DayCasMeSmA00S00PD,DayCasMeSmA00S00PV,DayCasMeSmA00S00PPD,DayCasMeSmA00S00PPV,wave5day,DayCasMeSmA00S00wave5,DayCasMeSmA00S00wave6,DayCasMeSmA00S00wave6_CF5,DayDeaMeSmA00S00wave5,DayDeaMeSmA00S00wave6,DayDeaMeSmA00S00wave5_CF3,DayDeaMeSmA00S00wave6_CF3,DayDeaMeSmA00S00wave6_CF4
01Jul2020,Iran,10958,141,282,423,564,21916,32874,43832,2549,230211,5098,,460422,1151055,191487,2729,5.5315809,27766,148.01785,444.05356,592.07141,2537.2856,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
02Jul2020,Iran,11106,148,296,444,592,22212,33318,44424,2652,232863,5304,,465726,1164315,194098,2611,5.5806937,27659,151.24107,453.72321,604.96429,2545.5803,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
03Jul2020,Iran,11260,154,308,462,616,22520,33780,45040,2566,235429,5132,,470858,1177145,196446,2348,6.0015588,27723,154.77678,464.33035,619.10712,2551.7947,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
04Jul2020,Iran,11408,148,296,444,592,22816,34224,45632,2449,237878,4898,,475756,1189390,198949,2503,6.043283,27521,158.67857,476.03571,634.71429,2552.3481,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
05Jul2020,Iran,11571,163,326,489,652,23142,34713,46284,2560,240438,5120,,480876,1202190,201330,2381,6.3671875,27537,162.75893,488.27679,651.03571,2543.0088,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
06Jul2020,Iran,11731,160,320,480,640,23462,35193,46924,2613,243051,5226,,486102,1215255,204083,2753,6.12323,27237,167.28572,501.85715,669.14288,2517.8394,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
07Jul2020,Iran,11931,200,400,600,800,23862,35793,47724,2637,245688,5274,,491376,1228440,207000,2917,7.5843763,26757,171.50893,514.52679,686.03571,2485.3481,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
08Jul2020,Iran,12084,153,306,459,612,24168,36252,48336,2691,248379,5382,,496758,1241895,209463,2463,5.6856189,26832,175.4375,526.3125,701.75,2450.6162,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
09Jul2020,Iran,12305,221,442,663,884,24610,36915,49220,2079,250458,4158,,500916,1252290,212176,2713,10.630111,25977,179.24107,537.72321,716.96429,2413.4731,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
10Jul2020,Iran,12447,142,284,426,568,24894,37341,49788,2262,252720,4524,,505440,1263600,215015,2839,6.2776303,25258,182.26785,546.80359,729.07141,2385.625,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
11Jul2020,Iran,12635,188,376,564,752,25270,37905,50540,2397,255117,4794,,510234,1275585,217666,2651,7.8431373,24816,184.76785,554.30359,739.07141,2367.7144,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
12Jul2020,Iran,12829,194,388,582,776,25658,38487,51316,2186,257303,4372,,514606,1286515,219993,2327,8.8746567,24481,187.00893,561.02679,748.03571,2357.0356,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
13Jul2020,Iran,13032,203,406,609,812,26064,39096,52128,2349,259652,4698,,519304,1298260,222539,2546,8.6419754,24081,188.66072,565.98212,754.64288,2358.5,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
14Jul2020,Iran,13211,179,358,537,716,26422,39633,52844,2521,262173,5042,,524346,1310865,225270,2731,7.1003571,23692,190.53571,571.60718,762.14282,2361.8303,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
15Jul2020,Iran,13410,199,398,597,796,26820,40230,53640,2388,264561,4776,,529122,1322805,227561,2291,8.333333,23590,192.73215,578.19641,770.92859,2363.509,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
16Jul2020,Iran,13608,198,396,594,792,27216,40824,54432,2500,267061,5000,,534122,1335305,230608,3047,7.9200001,22845,195.24107,585.72321,780.96429,2368.3928,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
17Jul2020,Iran,13791,183,366,549,732,27582,41373,55164,2379,269440,4758,,538880,1347200,232873,2265,7.6923075,22776,198.41071,595.23218,793.64282,2374.9285,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
18Jul2020,Iran,13979,188,376,564,752,27958,41937,55916,2166,271606,4332,,543212,1358030,235300,2427,8.679594,22327,202.07143,606.21429,808.28571,2386.6963,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
19Jul2020,Iran,14188,209,418,627,836,28376,42564,56752,2182,273788,4364,,547576,1368940,237788,2488,9.5783682,21812,205.75893,617.27679,823.03571,2404.2231,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
20Jul2020,Iran,14405,217,434,651,868,28810,43215,57620,2414,276202,4828,,552404,1381010,240087,2299,8.9892292,21710,209.17857,627.53571,836.71429,2423.2588,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
21Jul2020,Iran,14634,229,458,687,916,29268,43902,58536,2625,278827,5250,,557654,1394135,242351,2264,8.7238092,21842,212.00893,636.02679,848.03571,2441.7856,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
22Jul2020,Iran,14853,219,438,657,876,29706,44559,59412,2586,281413,5172,,562826,1407065,244840,2489,8.4686775,21720,213.85715,641.57141,855.42859,2458.7947,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
23Jul2020,Iran,15074,221,442,663,884,30148,45222,60296,2621,284034,5242,,568068,1420170,247230,2390,8.4318962,21730,214.83929,644.51782,859.35718,2472.9822,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
24Jul2020,Iran,15289,215,430,645,860,30578,45867,61156,2489,286523,4978,,573046,1432615,249212,1982,8.6380072,22022,215.05357,645.16071,860.21429,2483.4197,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,22120,215.05357,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
25Jul2020,Iran,15484,195,390,585,780,30968,46452,61936,2316,288839,4632,,577678,1444195,251319,2107,8.4196892,22036,214.63393,643.90179,858.53571,2492.4822,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
26Jul2020,Iran,15700,216,432,648,864,31400,47100,62800,2333,291172,4666,,582344,1455860,253213,1894,9.2584658,22259,213.94643,641.83929,855.78571,2502.4731,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
27Jul2020,Iran,15912,212,424,636,848,31824,47736,63648,2434,293606,4868,,587212,1468030,255144,1931,8.7099428,22550,213.39285,640.17859,853.57141,2516.9822,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
28Jul2020,Iran,16147,235,470,705,940,32294,48441,64588,2667,296273,5334,,592546,1481365,257019,1875,8.8113985,23107,212.97322,638.91962,851.89288,2538.8213,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
29Jul2020,Iran,16343,196,392,588,784,32686,49029,65372,2636,298909,5272,,597818,1494545,259116,2097,7.4355083,23450,212.75893,638.27679,851.03571,2565.616,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
30Jul2020,Iran,16569,226,452,678,904,33138,49707,66276,2621,301530,5242,,603060,1507650,261200,2084,8.6226635,23761,212.33035,636.99109,849.32141,2594.1428,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
31Jul2020,Iran,16766,197,394,591,788,33532,50298,67064,2674,304204,5348,,608408,1521020,263519,2319,7.36724,23919,211.16072,633.48212,844.64288,2618.6785,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
01Aug2020,Iran,16982,216,432,648,864,33964,50946,67928,2548,306752,5096,,613504,1533760,265830,2311,8.4772367,23940,208.875,626.625,835.5,2634.2947,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
02Aug2020,Iran,17190,208,416,624,832,34380,51570,68760,2685,309437,5370,,618874,1547185,268102,2272,7.7467413,24145,204.97322,614.91962,819.89288,2637.366,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
03Aug2020,Iran,17405,215,430,645,860,34810,52215,69620,2598,312035,5196,,624070,1560175,270228,2126,8.2755966,24402,199.4375,598.3125,797.75,2622.9375,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
04Aug2020,Iran,17617,212,424,636,848,35234,52851,70468,2751,314786,5502,,629572,1573930,272535,2307,7.7062888,24634,192.89285,578.67859,771.57141,2589.7588,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
05Aug2020,Iran,17802,185,370,555,740,35604,53406,71208,2697,317483,5394,,634966,1587415,274932,2397,6.8594737,24749,185.84821,557.54468,743.39282,2539.6697,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
